sample_index,timestamp,bearing_1_rms,bearing_1_peak,bearing_2_rms,bearing_2_peak,bearing_3_rms,bearing_3_peak,bearing_4_rms,bearing_4_peak,hours_from_start,bearing_1_threshold,bearing_1_anomaly_flag,bearing_2_threshold,bearing_2_anomaly_flag,bearing_3_threshold,bearing_3_anomaly_flag,bearing_4_threshold,bearing_4_anomaly_flag,any_anomaly_flag,anomaly_status
789,2004-02-17 21:52:39,0.10276615596829532,0.518,0.09899837090278935,0.535,0.10048632063502785,0.601,0.0605253752150441,0.264,131.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
790,2004-02-17 22:02:39,0.10079244075465804,0.483,0.09662674971127624,0.437,0.10206096906383949,0.828,0.060373340023116784,0.266,131.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
791,2004-02-17 22:12:39,0.10071724420996635,0.5,0.09899175954104084,0.518,0.10520409201434372,0.688,0.06041194036829557,0.264,131.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
792,2004-02-17 22:22:39,0.10212575566772138,0.547,0.09780585815109377,0.403,0.10123136450802316,0.757,0.06066069543537335,0.278,131.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
793,2004-02-17 22:32:39,0.10275559452911188,0.608,0.09729674477066923,0.522,0.10030183768295636,0.627,0.060164619141854246,0.281,132.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
794,2004-02-17 22:42:39,0.10324720860141631,0.53,0.0977318572317581,0.388,0.10013081921681881,0.737,0.06013083432256803,0.271,132.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
795,2004-02-17 22:52:39,0.10473901018200549,0.559,0.09749007236116083,0.518,0.10185166191651589,0.701,0.06124722291217068,0.273,132.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
796,2004-02-17 23:02:39,0.10546040777193058,0.535,0.09830017926810014,0.632,0.10216307429790863,0.735,0.060727893917123243,0.283,132.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
797,2004-02-17 23:12:39,0.10417618977302347,0.557,0.09730129842803358,0.471,0.10208095051959683,0.708,0.06027451564573642,0.269,132.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
798,2004-02-17 23:22:39,0.10512936366909462,0.547,0.0984539338960581,0.442,0.09996510572835528,0.874,0.06049026466416414,0.278,132.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
799,2004-02-17 23:32:39,0.10303119336706057,0.632,0.0965110411024951,0.513,0.09999361722794173,0.718,0.0601138393520213,0.332,133.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
800,2004-02-17 23:42:39,0.10615366979680035,0.586,0.09750544130449529,0.437,0.10431623462645027,0.732,0.06012295913246245,0.281,133.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
801,2004-02-17 23:52:39,0.1057892064492965,0.532,0.09908416043752591,0.459,0.10080511902420618,0.647,0.060029770039669694,0.264,133.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
802,2004-02-18 00:02:39,0.10624512879458581,0.535,0.09855168204147062,0.537,0.10305734546881229,0.793,0.05959979321744749,0.239,133.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
803,2004-02-18 00:12:39,0.10636952169904862,0.527,0.09782984545684091,0.454,0.10250634626885607,0.825,0.060556254918593046,0.273,133.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
804,2004-02-18 00:22:39,0.10593802474980656,0.576,0.09603586671297605,0.43,0.10043708166333226,0.637,0.05993783563513951,0.266,133.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
805,2004-02-18 00:32:39,0.1089140454078783,0.645,0.09768376687324704,0.461,0.10168782532023869,0.696,0.06091361591233626,0.266,134.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
806,2004-02-18 00:42:39,0.1074263562701648,0.537,0.0974449874849266,0.518,0.10052491067399973,0.73,0.05963819585045204,0.264,134.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
807,2004-02-18 00:52:39,0.10872704274567,0.554,0.09818682740659196,0.442,0.10080440455910458,0.908,0.060185447865456855,0.264,134.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
808,2004-02-18 01:02:39,0.1102030913263808,0.591,0.09791961761399946,0.444,0.10299267955061478,0.708,0.060400201779464285,0.269,134.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
809,2004-02-18 01:12:39,0.10984870721388805,0.63,0.0982895351237544,0.464,0.10292426225028589,0.833,0.06191003151310073,0.349,134.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
810,2004-02-18 01:22:39,0.10855998823195347,0.508,0.09687040210862914,0.439,0.1018289950764577,0.857,0.05937456866619643,0.242,134.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
811,2004-02-18 01:32:39,0.10971438572742807,0.5,0.09718611383657776,0.457,0.10101354478716579,0.911,0.05924896491711902,0.278,135.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
812,2004-02-18 01:42:39,0.11021514449553597,0.508,0.09628764660470146,0.51,0.10132842256124389,0.771,0.058725126882312906,0.256,135.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
813,2004-02-18 01:52:39,0.10842924185053242,0.635,0.09828338357183337,0.41,0.10334510955977488,0.774,0.06042820548037253,0.303,135.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
814,2004-02-18 02:02:39,0.10878737571627682,0.542,0.09697353985309924,0.41,0.10168625681093169,1.001,0.05918968861449813,0.303,135.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
815,2004-02-18 02:12:39,0.10945516459555768,0.505,0.09760834975249941,0.522,0.10377837643755863,0.859,0.059722285347996354,0.256,135.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
816,2004-02-18 02:22:39,0.11022510370295927,0.535,0.09704573588528054,0.439,0.10253507950597628,0.664,0.05948587058140887,0.247,135.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
817,2004-02-18 02:32:39,0.11007236278388924,0.61,0.09963554533664805,0.457,0.1028840527988303,0.762,0.05946809067553582,0.237,136.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
818,2004-02-18 02:42:39,0.11049097592889091,0.581,0.09889520623572333,0.469,0.10216876261699316,0.837,0.06094484771406542,0.256,136.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
819,2004-02-18 02:52:39,0.11108235613161074,0.564,0.09789070356142099,0.466,0.10067023706567585,0.681,0.059036936432044385,0.288,136.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
820,2004-02-18 03:02:39,0.11181097024177122,0.527,0.0988825502312434,0.425,0.10296686526158244,0.908,0.06025036063818415,0.273,136.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
821,2004-02-18 03:12:39,0.11377855346468255,0.657,0.09871752630612256,0.537,0.10118054354755229,0.847,0.060396708538990346,0.31,136.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
822,2004-02-18 03:22:39,0.11121312854576793,0.62,0.09814450318718504,0.479,0.10074085600370575,0.642,0.06018157827177059,0.269,136.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
823,2004-02-18 03:32:39,0.11279849657720675,0.576,0.0993014549494524,0.444,0.10399140401675035,0.562,0.060034309851742275,0.244,137.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,True,Anomaly
824,2004-02-18 03:42:39,0.13760685088379956,0.657,0.09896345773464504,0.464,0.10358456548652048,0.959,0.060879668872549315,0.256,137.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
825,2004-02-18 03:52:39,0.137160508627495,0.693,0.09959450869455291,0.442,0.10367453486602918,0.693,0.06169674528616765,0.269,137.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
826,2004-02-18 04:02:39,0.13582555879463556,0.737,0.10013948645787472,0.432,0.10435238480669116,0.754,0.06254289855895911,0.283,137.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
827,2004-02-18 04:12:39,0.14128292273948928,0.713,0.10231102434794112,0.53,0.10414035516656717,0.61,0.06158937468605076,0.288,137.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
828,2004-02-18 04:22:39,0.1392439846307889,0.774,0.09884179648520092,0.459,0.10292534342113888,0.591,0.06107204697629678,0.293,137.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
829,2004-02-18 04:32:39,0.14149214397499468,0.652,0.10148051426451596,0.479,0.10497202380277328,0.742,0.06234967586185292,0.298,138.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
830,2004-02-18 04:42:39,0.1454615141527455,0.789,0.09948547981167591,0.547,0.1048675541158942,0.798,0.06316765614777174,0.303,138.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
831,2004-02-18 04:52:39,0.14226609709559232,0.669,0.10112933589283082,0.491,0.10528017632652288,0.71,0.06178534974700212,0.337,138.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
832,2004-02-18 05:02:39,0.14848516833288014,0.693,0.10026334197572224,0.425,0.10264506788412925,0.781,0.06270027092931398,0.344,138.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
833,2004-02-18 05:12:39,0.14734120640036724,0.72,0.10118376064353782,0.698,0.10397754415016734,0.771,0.06268633473493246,0.349,138.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
834,2004-02-18 05:22:39,0.1502073183189238,0.698,0.10007888538938296,0.457,0.10309434274420384,1.008,0.06285914856720341,0.276,138.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
835,2004-02-18 05:32:39,0.15236047087725052,0.73,0.09972861294650787,0.391,0.1058566263480793,1.016,0.06130706684642889,0.293,139.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
836,2004-02-18 05:42:39,0.15797473112440522,0.884,0.09972532858862575,0.488,0.10557545574359957,0.85,0.06286421689343628,0.261,139.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
837,2004-02-18 05:52:39,0.15642608499978314,0.818,0.10072575216119015,0.464,0.10442341925201094,0.818,0.06299819565868534,0.251,139.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
838,2004-02-18 06:02:39,0.15855086181175426,0.769,0.1023182506401595,0.481,0.10426918335566002,0.857,0.06360781747049159,0.354,139.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
839,2004-02-18 06:12:39,0.16185369038067607,0.752,0.1010044903956162,0.459,0.10456727845103482,0.828,0.06355827788337251,0.271,139.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
840,2004-02-18 06:22:39,0.16324842971583986,0.803,0.10213356231318503,0.579,0.10459622420139028,0.859,0.06308433947279428,0.276,139.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
841,2004-02-18 06:32:39,0.16117788570347902,0.95,0.10116742726709892,0.474,0.10767863383045752,0.701,0.06486823972785623,0.378,140.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
842,2004-02-18 06:42:39,0.16386026151185765,0.791,0.10219494430070893,0.459,0.10488197375130175,0.769,0.06330607152087586,0.281,140.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
843,2004-02-18 06:52:39,0.16414073566155243,0.75,0.10162436313030761,0.491,0.10564900892075373,0.786,0.0639016230751663,0.259,140.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
844,2004-02-18 07:02:39,0.16522868178726188,0.771,0.10338824969879919,0.454,0.10429441991492462,0.786,0.06424628249520065,0.354,140.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
845,2004-02-18 07:12:39,0.16665703036921176,0.879,0.10208670894185064,0.549,0.10538059440776738,0.642,0.0637676285368897,0.283,140.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
846,2004-02-18 07:22:39,0.1676587770662298,0.811,0.10279294124370239,0.491,0.10575382630119702,0.657,0.06528250432614967,0.298,140.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
847,2004-02-18 07:32:39,0.16649171030297388,0.901,0.10103410745456519,0.432,0.10489182136588689,0.667,0.06481384626735825,0.286,141.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
848,2004-02-18 07:42:39,0.16421813585161088,0.859,0.10003457629778878,0.493,0.10635595727761328,0.796,0.06312559753739465,0.31,141.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
849,2004-02-18 07:52:39,0.1702835500051128,0.818,0.10184506342164737,0.481,0.10627243237459327,0.72,0.06451824778211974,0.288,141.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
850,2004-02-18 08:02:39,0.1736250683382695,0.857,0.10353858566111054,0.452,0.104766751019303,0.659,0.06513841445037924,0.273,141.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
851,2004-02-18 08:12:39,0.17298654888097514,0.762,0.1016475355548525,0.557,0.1058536848101691,0.801,0.06488703073660021,0.305,141.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
852,2004-02-18 08:22:39,0.173294136130417,0.869,0.10286692684566734,0.474,0.10626656212827486,0.732,0.06573763288218648,0.305,141.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
853,2004-02-18 08:32:39,0.1684884876155768,0.82,0.10208412752135797,0.457,0.10812337449103282,0.684,0.06469622752115266,0.305,142.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
854,2004-02-18 08:42:39,0.16292540036465883,0.745,0.10207626471594353,0.464,0.10458972673020998,0.688,0.06374877641288988,0.278,142.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
855,2004-02-18 08:52:39,0.16105745377960237,0.752,0.10135457610614457,0.471,0.1056107305912407,0.881,0.06451326890829805,0.315,142.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
856,2004-02-18 09:02:39,0.16325168287919922,0.779,0.10210787082863029,0.481,0.10521112795380773,0.691,0.06473797245917576,0.291,142.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
857,2004-02-18 09:12:39,0.16558045303048682,0.791,0.10367823878358286,0.483,0.10678196585763851,0.671,0.06595632432716365,0.298,142.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
858,2004-02-18 09:22:39,0.17137651092286174,0.811,0.10304889639791454,0.481,0.10662278880144185,0.718,0.06487256626275567,0.305,142.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
859,2004-02-18 09:32:39,0.1615881583228061,0.82,0.10167463905302296,0.459,0.10507862685753762,0.967,0.06527714092201899,0.349,143.0,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
860,2004-02-18 09:42:39,0.1604859989512325,0.781,0.10085834405940963,0.459,0.10605886047269047,0.745,0.06470046858227245,0.278,143.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
861,2004-02-18 09:52:39,0.16264127827950267,0.786,0.10152703347084768,0.491,0.10557206837555921,0.83,0.06483377897735389,0.254,143.33,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
862,2004-02-18 10:02:39,0.159670972878849,0.82,0.10162282727535925,0.547,0.10633870768423474,0.679,0.06479778604375211,0.291,143.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
863,2004-02-18 10:12:39,0.16523961989311728,0.754,0.10420530202779092,0.476,0.1081128176843812,0.771,0.06531158903371878,0.315,143.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
864,2004-02-18 10:22:39,0.16352310019344363,0.75,0.10167927661509375,0.518,0.10451414681642685,0.708,0.06421928337673877,0.3,143.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
865,2004-02-18 10:32:39,0.16181308058026397,0.732,0.10227194355957613,0.437,0.10593491815622282,0.864,0.0648616357110224,0.305,144.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
866,2004-02-18 10:42:39,0.16014388473606908,0.801,0.10125439202472589,0.483,0.10437983404786279,0.652,0.06362880636944244,0.4,144.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
867,2004-02-18 10:52:39,0.15362154742738524,0.789,0.10282437288968141,0.483,0.10591788811828483,0.669,0.06507993469872742,0.298,144.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
868,2004-02-18 11:02:39,0.1511838291462169,0.771,0.10032553458928091,0.427,0.10775322623324034,0.745,0.0636869817201679,0.3,144.5,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
869,2004-02-18 11:12:39,0.14981626670535897,0.815,0.10109741903117817,0.493,0.10579487403033169,0.754,0.06368231777861301,0.298,144.67,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
870,2004-02-18 11:22:39,0.14933519507564602,0.828,0.10156423796589896,0.498,0.10556164196291308,0.688,0.06542790865119218,0.281,144.83,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
871,2004-02-18 11:32:39,0.14981858169758183,0.825,0.10211447959696693,0.498,0.10704538729625976,0.764,0.06412816527884803,0.286,145.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
872,2004-02-18 11:42:39,0.149862981364958,0.798,0.10122671245502901,0.425,0.10635503057823299,0.811,0.06471583052625629,0.298,145.17,0.09565685203420095,True,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
873,2004-02-18 11:52:39,0.16718367533592543,0.881,0.10372376786219854,0.474,0.10760341909428923,0.703,0.06747466755545187,0.322,145.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
874,2004-02-18 12:02:39,0.16999917035068693,0.891,0.10334955263230158,0.566,0.10739963701637915,0.671,0.06627456281094013,0.259,145.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
875,2004-02-18 12:12:39,0.16036722810961876,0.991,0.10487106271475405,0.415,0.10904663141182136,0.85,0.06704971518687178,0.31,145.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
876,2004-02-18 12:22:39,0.1594284300757122,0.84,0.10464218515523507,0.459,0.1078707220508941,0.71,0.06839067961786716,0.288,145.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
877,2004-02-18 12:32:39,0.15939881317194618,0.84,0.1039525538275305,0.476,0.10823523214977472,0.652,0.06743122509036523,0.291,146.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
878,2004-02-18 12:42:39,0.15437217640383338,0.828,0.10496034430656716,0.593,0.11001673501073314,0.75,0.06729447733423227,0.327,146.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
879,2004-02-18 12:52:39,0.150218535631478,0.784,0.10534650137314717,0.417,0.10835955884988009,0.818,0.06703389964168782,0.3,146.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
880,2004-02-18 13:02:39,0.15378793961521742,0.92,0.10551740775741104,0.461,0.1095294258050662,0.828,0.0670020208708756,0.3,146.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
881,2004-02-18 13:12:39,0.15559491551581947,0.859,0.10551403958160319,0.503,0.11024427998554506,0.715,0.06827930238927185,0.31,146.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
882,2004-02-18 13:22:39,0.15190021604581616,0.862,0.10556999191701862,0.476,0.10917646691359074,0.667,0.0677733588796374,0.305,146.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
883,2004-02-18 13:32:39,0.1502383227185436,0.823,0.10690322658140691,0.479,0.10902874320885811,0.762,0.06812220751157438,0.315,147.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
884,2004-02-18 13:42:39,0.1519778949926806,0.796,0.10715204861988174,0.413,0.10844385675712283,0.588,0.06838898680069036,0.325,147.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
885,2004-02-18 13:52:39,0.1554629642453569,0.933,0.10667604448420871,0.471,0.109120043245458,0.72,0.06826972335488936,0.354,147.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
886,2004-02-18 14:02:39,0.15592530873561505,0.771,0.10808725022919852,0.586,0.11131765104238299,0.586,0.06809130832588878,0.317,147.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
887,2004-02-18 14:12:39,0.15534268396963735,0.974,0.10701456462096935,0.608,0.10825913960767355,0.654,0.06959945355781808,0.31,147.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
888,2004-02-18 14:22:39,0.15443912888659403,0.859,0.10896717897490969,0.476,0.1130998336129689,0.808,0.06961460803842646,0.303,147.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
889,2004-02-18 14:32:39,0.1553537588243663,0.845,0.10708662550163828,0.496,0.11067331880852652,0.874,0.06841530640427348,0.31,148.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
890,2004-02-18 14:42:39,0.1636656377093154,0.918,0.10867178086803975,0.496,0.11222279280346473,0.581,0.07143642209926075,0.31,148.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
891,2004-02-18 14:52:39,0.1562463933958757,0.937,0.109098245619559,0.437,0.10976504270308182,0.688,0.06939969225548663,0.293,148.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
892,2004-02-18 15:02:39,0.145387459832554,0.894,0.10763862042697257,0.535,0.11142897099126364,0.825,0.06764047593249918,0.281,148.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
893,2004-02-18 15:12:39,0.13575110964383036,0.759,0.11023950887230154,0.525,0.11367834732432833,0.803,0.0697778187831966,0.327,148.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
894,2004-02-18 15:22:39,0.1319658662069476,0.713,0.11090082470352453,0.459,0.11415581991603899,0.73,0.06861107234293073,0.305,148.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
895,2004-02-18 15:32:39,0.12557964588633583,0.625,0.1083268410514564,0.447,0.11267077727935658,0.637,0.06915510194483122,0.374,149.0,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
896,2004-02-18 15:42:39,0.12250529265511603,0.703,0.1118254106227091,0.562,0.114929588031447,0.703,0.06846591091215577,0.291,149.17,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
897,2004-02-18 15:52:39,0.12193231444797815,0.601,0.1105492387114787,0.64,0.11515776839229629,0.71,0.06870904213204493,0.269,149.33,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
898,2004-02-18 16:02:39,0.11888064914120539,0.571,0.1113497878046502,0.518,0.11316568695977648,0.706,0.06782830173036179,0.298,149.5,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
899,2004-02-18 16:12:39,0.12123167830323373,0.591,0.11299711780754632,0.552,0.11599147265431034,0.662,0.06794772411855032,0.31,149.67,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,True,0.06035258379661236,True,True,Anomaly
900,2004-02-18 16:22:39,0.12019822474738083,0.625,0.11095231481185679,0.535,0.11511956314353948,0.701,0.06777017580407789,0.305,149.83,0.09565685203420095,True,0.10202421829022722,True,0.11539199646474478,False,0.06035258379661236,True,True,Anomaly
